time,hz
0.0,0.0
0.00020833333333333335,468.75
0.448,0.0
0.4907708333333333,234.375
0.5121458333333333,328.125
0.5336666666666666,750.0
0.555,750.0
0.5763333333333334,750.0
0.5764166666666667,937.5
0.5976041666666667,609.375
0.6189166666666667,562.5
0.6402708333333333,609.375
0.6615833333333333,562.5
0.6829375,609.375
0.70425,562.5
0.7254375,234.375
0.7471041666666667,984.375
0.7684375,984.375
0.7897708333333333,984.375
0.8535,375.0
0.8748333333333334,375.0
0.875,750.0
0.8961666666666667,375.0
0.9175,375.0
1.0029166666666667,562.5
1.0241666666666667,375.0
1.02425,562.5
1.0669791666666666,703.125
1.0883541666666667,796.875
1.1096666666666666,750.0
1.1310833333333334,937.5
1.2589375,609.375
1.2802708333333332,609.375
1.3015833333333333,562.5
1.3441875,421.875
1.3655,375.0
1.3656666666666666,750.0
1.3868333333333334,375.0
1.3869166666666666,562.5
1.4294791666666666,328.125
1.5148541666666666,421.875
1.5364375,984.375
1.5788125,328.125
1.6001041666666667,234.375
1.6215,375.0
1.6427708333333333,234.375
1.6858958333333334,1265.625
1.707,750.0
1.7282291666666667,515.625
1.7496666666666667,750.0
1.7710208333333333,796.875
1.7923333333333333,750.0
1.8137083333333333,843.75
1.8350208333333333,796.875
1.87775,937.5
1.8988333333333334,375.0
1.9201666666666666,375.0
1.9415833333333334,562.5
1.9629166666666666,562.5
1.9841666666666666,375.0
2.0055,375.0
2.0056875,796.875
2.0268333333333333,375.0
2.027,750.0
2.0481666666666665,375.0
2.048375,843.75
2.0695,375.0
2.0910208333333333,796.875
2.1121041666666667,234.375
2.1338958333333333,1265.625
2.1551666666666667,1125.0
2.1765625,1265.625
2.1977083333333334,843.75
2.1977708333333332,984.375
2.218916666666667,562.5
2.24025,562.5
2.261604166666667,609.375
2.283,750.0
2.304333333333333,750.0
2.3254375,234.375
2.3682916666666665,656.25
2.4108125,328.125
2.4321458333333332,328.125
2.453479166666667,328.125
2.496166666666667,375.0
2.5601041666666666,234.375
2.603,750.0
2.6243333333333334,750.0
2.6456666666666666,750.0
2.667104166666667,984.375
2.6883333333333335,750.0
2.6884375,984.375
2.7095625,515.625
2.7308333333333334,375.0
2.7522291666666665,515.625
2.7736666666666667,750.0
2.81625,562.5
2.8375,375.0
2.8375833333333333,562.5
2.8589166666666666,562.5
2.88025,562.5
2.922833333333333,375.0
2.9229166666666666,562.5
2.944166666666667,375.0
2.9654583333333333,281.25
3.00825,562.5
3.029520833333333,421.875
3.050854166666667,421.875
3.0721875,421.875
3.0935208333333333,421.875
3.1148541666666665,421.875
3.1363333333333334,750.0
3.1575,375.0
3.157583333333333,562.5
3.1788541666666665,421.875
3.2001875,421.875
3.2216666666666667,750.0
3.264291666666667,656.25
3.2853333333333334,0.0
3.3068125,328.125
3.328291666666667,656.25
3.349625,656.25
3.3707708333333333,234.375
3.4135,375.0
3.4137708333333334,984.375
3.4560833333333334,187.5
3.4562291666666667,515.625
3.4775,375.0
3.499,750.0
3.5203333333333333,750.0
3.5416666666666665,750.0
3.563,750.0
3.6055625,515.625
3.6481666666666666,375.0
3.6483125,703.125
3.6696666666666666,750.0
3.691,750.0
3.7336666666666667,750.0
3.7764166666666665,937.5
3.7975,375.0
3.819,750.0
3.84025,562.5
3.8615833333333334,562.5
3.8829166666666666,562.5
