time,hz
20.139729166666665,2390.625
20.2465625,2765.625
20.396208333333334,3468.75
20.459145833333334,1078.125
20.480520833333333,1171.875
20.544604166666666,1359.375
20.5659375,1359.375
20.716083333333334,3187.5
20.736604166666666,1359.375
20.77875,187.5
20.800708333333333,1593.75
20.821895833333333,1265.625
20.908104166666668,3234.375
21.056625,1406.25
21.07839583333333,2390.625
21.141333333333332,0.0
21.164458333333332,4031.25
21.205875,1218.75
21.227208333333333,1218.75
21.248541666666668,1218.75
21.2699375,1359.375
21.419729166666666,2390.625
21.48375,2437.5
21.568625,1406.25
21.590270833333335,2109.375
21.803145833333332,1078.125
21.804104166666665,3234.375
21.824479166666666,1078.125
21.845854166666665,1171.875
21.9734375,234.375
22.080395833333334,890.625
22.166625,2906.25
22.208729166666668,1640.625
22.251083333333334,937.5
22.400625,1406.25
22.421875,1218.75
22.465895833333335,4265.625
22.50725,1312.5
22.528541666666666,1218.75
22.549875,1218.75
22.571208333333335,1218.75
22.572270833333334,3609.375
22.592479166666667,1078.125
22.720270833333334,609.375
22.74175,937.5
22.763145833333333,1078.125
22.806020833333335,1546.875
22.8271875,1171.875
22.997458333333334,281.25
23.019020833333332,796.875
23.083145833333333,1078.125
23.104458333333334,1031.25
23.147145833333333,1078.125
23.148104166666666,3234.375
23.1684375,984.375
23.21066666666667,0.0
23.254020833333332,1546.875
23.467270833333334,1359.375
23.488708333333335,1593.75
23.5099375,1359.375
23.511458333333334,4781.25
23.552625,1406.25
23.575291666666665,4406.25
23.595375,1593.75
23.596104166666667,3234.375
23.744625,1406.25
23.765875,1218.75
23.766395833333334,2390.625
23.809916666666666,4312.5
23.831145833333334,4078.125
23.851270833333334,1359.375
23.872520833333333,1171.875
23.893875,1218.75
23.915208333333332,1218.75
23.9370625,2390.625
23.957458333333335,281.25
23.978875,468.75
24.149875,1218.75
24.15095833333333,3656.25
24.235458333333334,1781.25
24.277895833333332,1265.625
24.320125,281.25
24.363020833333334,796.875
24.427145833333334,1078.125
24.4484375,984.375
24.491145833333334,1078.125
24.512458333333335,1031.25
24.577458333333333,3281.25
24.598020833333333,1546.875
24.93872916666667,140.625
25.174,1500.0
25.1950625,890.625
25.366,1500.0
25.429729166666668,890.625
25.493333333333332,0.0
25.600395833333334,890.625
25.6856875,796.875
25.707020833333335,796.875
25.771270833333332,1359.375
25.7933125,2953.125
25.813333333333333,0.0
25.835270833333333,1359.375
25.835875,2718.75
25.8565,1125.0
25.920604166666667,1359.375
25.9419375,1359.375
25.963270833333333,1359.375
26.112604166666667,1359.375
26.133916666666668,1312.5
26.15475,187.5
26.1770625,2390.625
26.283875,2718.75
26.368666666666666,1500.0
26.410791666666668,281.25
26.432395833333334,890.625
26.474666666666668,0.0
26.496729166666668,1640.625
26.518041666666665,1593.75
26.51875,3187.5
26.539208333333335,1218.75
26.6039375,2859.375
26.709604166666665,609.375
26.709770833333334,984.375
26.795270833333333,1359.375
26.880729166666665,1640.625
26.965770833333334,984.375
27.115145833333333,1078.125
27.136479166666668,1078.125
27.179145833333333,1078.125
27.200479166666668,1078.125
27.2218125,1078.125
27.371166666666667,1125.0
27.4134375,234.375
27.456729166666666,1640.625
27.498708333333333,93.75
27.520854166666666,1921.875
27.542604166666667,2859.375
27.628270833333332,3609.375
27.6910625,890.625
27.776416666666666,937.5
27.797875,1218.75
27.840083333333332,187.5
27.863458333333334,4781.25
27.884104166666667,3234.375
28.053604166666666,609.375
28.117958333333334,1406.25
28.139270833333335,1359.375
28.224708333333332,1593.75
28.245875,1218.75
28.459270833333335,1359.375
28.480604166666666,1359.375
28.544708333333332,1593.75
28.6299375,1359.375
28.651270833333335,1359.375
28.714770833333333,234.375
28.8219375,1359.375
28.8640625,140.625
28.928479166666666,1078.125
28.992583333333332,1312.5
29.077458333333333,281.25
29.141875,1218.75
29.206,1500.0
29.227395833333333,1640.625
29.312541666666668,1218.75
29.333875,1218.75
29.376270833333333,609.375
29.397604166666667,609.375
29.39795833333333,1406.25
29.483208333333334,1218.75
29.568645833333335,1453.125
29.63254166666667,1218.75
29.803145833333332,1078.125
29.824479166666666,1078.125
29.9098125,1078.125
29.995270833333333,1359.375
30.1019375,1359.375
30.12325,1312.5
30.144583333333333,1312.5
30.1659375,1359.375
30.187270833333333,1359.375
30.188479166666667,4078.125
30.209208333333333,2718.75
30.2299375,1359.375
30.25125,1312.5
30.272541666666665,1218.75
30.315270833333333,1359.375
30.336604166666667,1359.375
30.357854166666666,1171.875
30.400541666666665,1218.75
30.4218125,1078.125
30.443166666666666,1125.0
30.4644375,984.375
30.465604166666665,3609.375
30.485875,1218.75
30.4869375,3609.375
30.507208333333335,1218.75
30.528541666666666,1218.75
30.549875,1218.75
30.5509375,3609.375
30.571208333333335,1218.75
30.592395833333335,890.625
30.592416666666665,937.5
30.61375,937.5
30.635291666666667,1406.25
30.65652083333333,1171.875
30.680583333333335,7312.5
30.721,2250.0
30.743270833333334,4359.375
30.7639375,2859.375
30.784625,1406.25
30.805333333333333,0.0
30.827333333333332,1500.0
30.828125,3281.25
30.848604166666668,1359.375
30.8699375,1359.375
30.891270833333333,1359.375
31.125333333333334,0.0
31.14720833333333,1218.75
31.168645833333333,1453.125
31.212583333333335,4312.5
31.233916666666666,4312.5
31.25525,4312.5
31.3814375,234.375
31.4029375,609.375
31.510541666666665,2718.75
31.574395833333334,2390.625
31.576,6000.0
31.595708333333334,2343.75
31.744125,281.25
31.8299375,1359.375
31.851270833333334,1359.375
31.893333333333334,0.0
31.915208333333332,1218.75
31.937895833333332,4265.625
32.00054166666666,1218.75
32.08583333333333,1125.0
32.149770833333335,984.375
32.1719375,2859.375
32.21341666666667,187.5
32.235729166666665,2390.625
32.257583333333336,3562.5
32.299145833333334,1078.125
32.34260416666667,2859.375
32.384,0.0
32.40533333333333,0.0
32.448145833333335,328.125
32.51391666666667,4312.5
32.55475,187.5
32.576541666666664,1218.75
32.597875,1218.75
32.619125,1031.25
32.661875,1218.75
32.683145833333334,1078.125
32.7469375,609.375
32.83241666666667,937.5
32.85454166666667,2718.75
32.918416666666666,2437.5
32.91985416666667,5671.875
32.939875,2718.75
33.0244375,984.375
33.0886875,1546.875
33.11002083333333,1546.875
33.1739375,1359.375
33.19520833333333,1218.75
33.216,0.0
33.23733333333333,0.0
33.26027083333334,3609.375
33.280854166666664,1921.875
33.301875,1218.75
33.32320833333333,1218.75
33.344479166666666,1078.125
33.365875,1218.75
33.38820833333333,3468.75
33.38925,5812.5
33.410666666666664,6000.0
33.4309375,3609.375
33.47389583333333,4265.625
33.493875,1218.75
33.51533333333333,1500.0
33.51595833333333,2906.25
33.53727083333333,2859.375
33.55860416666667,2859.375
33.579166666666666,1125.0
33.5799375,2859.375
33.60127083333333,2859.375
33.621875,1218.75
33.62258333333333,2812.5
33.64329166666667,1406.25
33.6439375,2859.375
33.6646875,1546.875
33.66527083333333,2859.375
33.68589583333333,1265.625
33.83510416666667,984.375
33.856541666666665,1218.75
33.92189583333333,4265.625
34.005875,1218.75
34.0271875,1171.875
34.24008333333333,187.5
34.262395833333336,2390.625
34.264,6000.0
34.28372916666667,2390.625
34.53927083333333,1359.375
34.5818125,1078.125
34.603125,1031.25
34.688604166666664,1359.375
34.7099375,1359.375
34.75210416666667,234.375
34.92275,187.5
34.965833333333336,1125.0
35.15745833333333,281.25
35.200541666666666,1218.75
35.265875,4218.75
35.287125,4031.25
35.349875,1218.75
35.371208333333335,1218.75
35.4139375,1359.375
35.54239583333333,2390.625
35.60641666666667,2437.5
35.629125,5531.25
35.64841666666667,937.5
35.7129375,2109.375
35.776125,281.25
35.8619375,1359.375
35.883125,1031.25
35.926770833333336,3234.375
35.96847916666667,1078.125
36.032604166666665,1359.375
36.20314583333333,1078.125
36.267208333333336,1218.75
36.289291666666664,2906.25
36.3105625,2765.625
36.331208333333336,1218.75
36.715333333333334,1500.0
36.779333333333334,1500.0
36.800666666666665,1500.0
36.842666666666666,0.0
36.86439583333333,890.625
36.886,1500.0
36.886270833333334,2109.375
36.928020833333335,46.875
36.970666666666666,0.0
36.992,0.0
37.100479166666666,4078.125
37.1205625,1265.625
37.141416666666665,187.5
37.16322916666667,1265.625
37.16395833333333,2906.25
37.184083333333334,187.5
37.1864375,5484.375
37.208645833333335,7453.125
37.2296875,6796.875
37.271770833333335,5484.375
37.29195833333333,2906.25
37.312083333333334,187.5
37.334625,2906.25
37.35475,187.5
37.357104166666666,5484.375
37.37929166666667,7406.25
37.54708333333333,937.5
37.5699375,4359.375
37.589354166666666,46.875
37.61075,187.5
37.63466666666667,6000.0
37.65597916666667,5953.125
37.67508333333333,937.5
37.696375,843.75
37.71997916666667,5953.125
37.760125,281.25
37.78160416666667,609.375
37.8029375,609.375
37.80329166666667,1406.25
37.82427083333334,609.375
37.824625,1406.25
37.84560416666667,609.375
37.845958333333336,1406.25
37.867125,1031.25
37.888416666666664,937.5
37.930708333333335,93.75
37.952083333333334,187.5
37.973416666666665,187.5
38.016416666666665,937.5
38.037729166666665,890.625
38.03775,937.5
38.0590625,890.625
38.101625,656.25
38.208395833333334,890.625
38.208416666666665,937.5
38.229729166666665,890.625
38.22975,937.5
38.250708333333336,93.75
38.272083333333335,187.5
38.29335416666667,46.875
38.31547916666667,1828.125
38.315625,2156.25
38.336395833333334,890.625
38.336416666666665,937.5
38.357729166666665,890.625
38.35775,937.5
38.3790625,890.625
38.379083333333334,937.5
38.400166666666664,375.0
38.40020833333333,468.75
38.44266666666667,0.0
38.4645,1125.0
38.48583333333333,1125.0
38.50716666666667,1125.0
38.5285,1125.0
38.57129166666667,1406.25
38.635729166666664,2390.625
38.6570625,2390.625
38.6778125,1078.125
38.699625,2156.25
38.721583333333335,3562.5
38.741875,1218.75
38.74239583333333,2390.625
38.84866666666667,1500.0
38.891083333333334,937.5
38.91254166666667,1218.75
38.93333333333333,0.0
38.95475,187.5
38.97654166666667,1218.75
38.99785416666667,1171.875
39.019083333333334,937.5
39.041333333333334,3000.0
39.0418125,4078.125
39.0626875,3046.875
39.12560416666667,609.375
39.1469375,609.375
39.147104166666665,984.375
39.16827083333333,609.375
39.18960416666667,609.375
39.232416666666666,937.5
39.2545625,2765.625
39.29708333333333,2437.5
39.318416666666664,2437.5
39.319854166666666,5671.875
39.339875,2718.75
39.360416666666666,937.5
39.38133333333333,0.0
39.40352083333333,1921.875
39.424479166666664,1078.125
39.488125,281.25
39.50933333333333,0.0
39.5738125,1078.125
39.616479166666664,1078.125
39.6378125,1078.125
39.65866666666667,0.0
39.65914583333333,1078.125
39.7018125,1078.125
39.723145833333334,1078.125
39.744479166666665,1078.125
39.786770833333335,234.375
39.8085,1125.0
39.830041666666666,1593.75
39.91575,2437.5
39.936,0.0
39.979145833333334,1078.125
40.00129166666667,2906.25
40.02172916666667,890.625
40.02175,937.5
40.0644375,984.375
40.06485416666667,1921.875
40.085770833333335,984.375
40.107166666666664,1125.0
40.107958333333336,2906.25
40.128416666666666,937.5
40.12885416666666,1921.875
40.14975,937.5
40.150625,2906.25
40.1719375,2859.375
40.19241666666667,937.5
40.19320833333333,2718.75
40.21375,937.5
40.21454166666667,2718.75
40.235166666666665,1125.0
40.235958333333336,2906.25
40.2565,1125.0
40.25720833333333,2718.75
40.27775,937.5
40.27854166666667,2718.75
40.299083333333336,937.5
40.2999375,2859.375
40.32129166666667,2906.25
40.34175,937.5
40.342625,2906.25
40.363083333333336,937.5
40.363875,2718.75
40.38441666666667,937.5
40.38520833333333,2718.75
40.405833333333334,1125.0
40.40654166666667,2718.75
40.427166666666665,1125.0
40.427875,2718.75
40.44920833333333,2718.75
40.46975,937.5
40.47054166666667,2718.75
40.491958333333336,2906.25
40.51329166666667,2906.25
40.53454166666667,2718.75
40.555875,2718.75
40.57720833333333,2718.75
40.59854166666667,2718.75
40.61879166666667,281.25
