time,hz
0.000125,281.25
0.021458333333333333,281.25
0.0216875,796.875
0.043,750.0
0.06435416666666667,796.875
0.0856875,796.875
0.10702083333333333,796.875
0.107375,1593.75
0.12866666666666668,1500.0
0.15,1500.0
0.17133333333333334,1500.0
0.19254166666666667,1218.75
0.213875,1218.75
0.2351875,1171.875
0.2564375,984.375
0.27777083333333336,984.375
0.29910416666666667,984.375
0.3204375,984.375
0.3416875,796.875
0.36302083333333335,796.875
0.38435416666666666,796.875
0.4056875,796.875
0.406,1500.0
0.42733333333333334,1500.0
0.44866666666666666,1500.0
0.47,1500.0
0.49120833333333336,1218.75
0.5125416666666667,1218.75
0.533875,1218.75
0.555125,1031.25
0.5764583333333333,1031.25
0.5977916666666667,1031.25
0.6191041666666667,984.375
0.6403958333333334,890.625
0.6617291666666667,890.625
0.6830625,890.625
0.6830833333333334,937.5
0.7046875,1546.875
0.726,1500.0
0.7473333333333333,1500.0
0.7686666666666667,1500.0
0.7693541666666667,3046.875
0.7906875,3046.875
0.8113541666666667,1546.875
0.8120208333333333,3046.875
0.8326875,1546.875
0.8330208333333333,2296.875
0.8537291666666667,890.625
0.8538333333333333,1125.0
0.8750625,890.625
0.8751666666666666,1125.0
0.8963958333333333,890.625
0.9177083333333333,843.75
0.9390625,890.625
0.9390833333333334,937.5
0.9603958333333333,890.625
0.9815416666666666,468.75
0.98175,937.5
1.0033333333333334,1500.0
1.0246666666666666,1500.0
1.046,1500.0
1.0673333333333332,1500.0
1.0680208333333334,3046.875
1.0886875,1546.875
1.0890208333333333,2296.875
1.1100208333333332,1546.875
1.1311666666666667,1125.0
1.1523958333333333,890.625
1.1525,1125.0
1.1737291666666667,890.625
1.1950625,890.625
1.1951666666666667,1125.0
1.2163958333333333,890.625
1.2164166666666667,937.5
1.237625,656.25
1.2378333333333333,1125.0
1.2589791666666668,703.125
1.2590833333333333,937.5
1.2803125,703.125
1.302,1500.0
1.3233541666666666,1546.875
1.3446666666666667,1500.0
1.3453541666666666,3046.875
1.366,1500.0
1.3666875,3046.875
1.3872083333333334,1218.75
1.4085416666666666,1218.75
1.429875,1218.75
1.4512083333333334,1218.75
1.4725416666666666,1218.75
1.4938333333333333,1125.0
