time,hz
0.023958333333333335,5906.25
0.04533333333333334,6000.0
0.0668125,6328.125
0.08841666666666667,6937.5
0.10883333333333334,4875.0
0.13022916666666667,5015.625
0.15141666666666667,4687.5
0.172875,4968.75
0.194125,4781.25
0.2374375,6234.375
0.25764583333333335,3703.125
0.2577083333333333,3843.75
0.2793541666666667,4546.875
0.3214375,3234.375
0.3428541666666667,3421.875
0.3430625,3890.625
0.36404166666666665,3093.75
0.3856041666666667,3609.375
0.4066666666666667,3000.0
0.42820833333333336,3468.75
0.4492291666666667,2765.625
0.47058333333333335,2812.5
0.4919375,2859.375
0.5131458333333333,2578.125
0.5344375,2484.375
0.5558958333333334,2765.625
0.5770625,2390.625
0.5984166666666667,2437.5
0.6197916666666666,2531.25
0.6411666666666667,2625.0
0.6621458333333333,1828.125
0.6622083333333333,1968.75
0.7049583333333334,2156.25
0.7265,2625.0
0.7475625,2015.625
0.7687916666666667,1781.25
0.7900416666666666,1593.75
0.7902083333333333,1968.75
0.8114375,1734.375
0.8327083333333334,1593.75
0.9607083333333334,1593.75
1.0033125,1453.125
1.045875,1218.75
1.0672708333333334,1359.375
1.0886041666666666,1359.375
1.1097708333333334,984.375
1.1311666666666667,1125.0
1.1738541666666666,1171.875
1.2164583333333334,1031.25
1.2402916666666666,6656.25
1.2804791666666666,1078.125
1.3038333333333334,5625.0
1.3676875,5296.875
1.5150833333333333,937.5
1.6457291666666667,6890.625
1.8592916666666666,7406.25
1.8805208333333334,7171.875
1.9017708333333334,6984.375
1.9229375,6609.375
1.9441875,6421.875
1.9654166666666666,6187.5
1.9866041666666667,5859.375
2.0078541666666667,5671.875
2.0290833333333333,5437.5
2.050333333333333,5250.0
2.0715625,5015.625
2.092791666666667,4781.25
2.1140625,4640.625
2.135291666666667,4406.25
2.1565625,4265.625
2.1990625,3890.625
2.2203333333333335,3750.0
2.241604166666667,3609.375
2.262875,3468.75
2.2841458333333335,3328.125
2.3054166666666664,3187.5
2.3266875,3046.875
2.3479791666666667,2953.125
2.36925,2812.5
2.3905416666666666,2718.75
2.4118125,2578.125
2.433104166666667,2484.375
2.4543958333333333,2390.625
2.4756875,2296.875
2.4969791666666667,2203.125
2.5182708333333332,2109.375
2.5395833333333333,2062.5
2.560875,1968.75
2.5821666666666667,1875.0
2.603458333333333,1781.25
2.6247708333333333,1734.375
2.6460625,1640.625
2.667375,1593.75
2.6886666666666668,1500.0
2.709979166666667,1453.125
2.7312916666666665,1406.25
2.7526041666666665,1359.375
2.7739166666666666,1312.5
2.7952291666666667,1265.625
2.816520833333333,1171.875
2.837833333333333,1125.0
2.8591458333333333,1078.125
2.8804583333333333,1031.25
2.9017916666666665,1031.25
2.9231041666666666,984.375
2.9444166666666667,937.5
2.9657291666666667,890.625
2.987041666666667,843.75
3.008375,843.75
3.0296875,796.875
3.051,750.0
3.0723333333333334,750.0
3.0936458333333334,703.125
3.1146666666666665,0.0
3.136,0.0
3.2642708333333332,609.375
3.2860625,1640.625
3.3280625,140.625
3.3493958333333333,140.625
3.3707291666666666,140.625
3.3920625,140.625
3.456166666666667,375.0
3.4777708333333335,984.375
3.5201041666666666,234.375
3.6055625,515.625
3.669770833333333,984.375
3.6906666666666665,0.0
3.75475,187.5
3.7760833333333332,187.5
3.8189375,609.375
3.819125,1031.25
3.840104166666667,234.375
3.8829375,609.375
3.90425,562.5
3.9684375,984.375
4.032041666666666,93.75
4.096041666666666,93.75
4.138729166666667,140.625
4.1600625,140.625
4.1815625,515.625
4.2026666666666666,0.0
4.245333333333333,0.0
4.266708333333334,93.75
4.3948125,328.125
4.416125,281.25
4.480354166666666,796.875
4.501458333333333,281.25
4.5440625,140.625
4.586729166666666,140.625
4.6299166666666665,1312.5
4.650708333333333,93.75
4.672083333333333,187.5
4.736,0.0
4.885395833333333,140.625
4.9280625,140.625
4.949395833333333,140.625
5.0134791666666665,328.125
5.0349375,609.375
5.035104166666667,984.375
5.0774375,234.375
5.0991875,1171.875
5.120333333333333,750.0
5.162895833333334,515.625
5.18425,562.5
5.2058333333333335,1125.0
5.227104166666667,984.375
5.2910625,890.625
5.3334166666666665,187.5
5.376458333333333,1031.25
5.397583333333333,562.5
5.4615833333333335,562.5
5.568479166666667,1078.125
5.5894375,234.375
5.610729166666666,140.625
5.717395833333334,140.625
5.717583333333334,562.5
5.738895833333333,515.625
5.824,0.0
5.909958333333333,1406.25
6.101416666666666,187.5
6.144,0.0
6.208145833333333,328.125
6.272708333333333,1593.75
6.293854166666667,1171.875
6.3153125,1453.125
6.336354166666666,796.875
6.357541666666667,468.75
6.378729166666667,140.625
6.4000208333333335,46.875
