time,hz
0.27808333333333335,1687.5
0.29939583333333336,1640.625
0.3230208333333333,6796.875
0.34210416666666665,1734.375
0.3870208333333333,6796.875
0.4068333333333333,3375.0
0.4281875,3421.875
0.4495208333333333,3421.875
0.4708333333333333,3375.0
0.4723541666666667,6796.875
0.4929375,5109.375
0.5135,3375.0
0.51425,5062.5
0.5363541666666667,6796.875
0.5562291666666667,3515.625
0.5569791666666667,5203.125
0.5775208333333334,3421.875
0.5790208333333333,6796.875
0.5988541666666667,3421.875
0.6408333333333334,1875.0
0.6620833333333334,1687.5
0.6841875,3421.875
0.7047291666666666,1640.625
0.7070416666666667,6843.75
0.7260833333333333,1687.5
0.7268541666666667,3421.875
0.7481875,3421.875
0.7687708333333333,1734.375
0.7695208333333333,3421.875
0.7900833333333334,1687.5
0.8136875,6796.875
0.8327708333333333,1734.375
0.8350208333333333,6796.875
0.8546458333333333,2953.125
0.8563541666666666,6796.875
0.8754166666666666,1687.5
0.9188541666666666,3421.875
0.9203541666666667,6796.875
0.9401875,3421.875
0.9615,3375.0
0.9630416666666667,6843.75
0.9820833333333333,1687.5
0.9828541666666667,3421.875
1.0255,3375.0
1.0270208333333333,6796.875
1.0476041666666667,5109.375
1.0681875,3421.875
1.1318958333333333,2765.625
1.15275,1687.5
1.1535208333333333,3421.875
1.174875,3468.75
1.1961875,3421.875
1.21675,1687.5
1.2175208333333334,3421.875
1.2381041666666666,1734.375
1.2601875,3421.875
1.2815208333333334,3421.875
1.2830416666666666,6843.75
1.3028333333333333,3375.0
1.3241875,3421.875
1.3257083333333333,6843.75
1.3458125,4078.125
1.3671875,4171.875
1.3881666666666668,3375.0
1.4095208333333333,3421.875
1.4110416666666667,6843.75
1.4308333333333334,3375.0
1.4521666666666666,3375.0
1.4735208333333334,3421.875
1.494875,3468.75
1.5161666666666667,3375.0
1.5169375,5109.375
1.5375208333333332,3421.875
1.5390416666666666,6843.75
1.5588541666666667,3421.875
1.5802083333333334,3468.75
1.6018125,4078.125
1.6228541666666667,3421.875
1.6441875,3421.875
1.6655208333333333,3421.875
1.6868541666666668,3421.875
1.7081875,3421.875
1.7295,3375.0
1.7508541666666666,3421.875
1.7721666666666667,3375.0
1.7935208333333332,3421.875
1.8148541666666667,3421.875
1.8376875,6796.875
1.8578125,4078.125
1.8788541666666667,3421.875
1.9001666666666666,3375.0
1.9215208333333333,3421.875
1.9428541666666668,3421.875
1.9642083333333333,3468.75
1.9657083333333334,6843.75
1.9855,3375.0
2.006854166666667,3421.875
2.0281875,3421.875
2.0495208333333332,3421.875
2.070854166666667,3421.875
2.0924791666666667,4078.125
2.1138333333333335,4125.0
2.1348541666666665,3421.875
2.1561666666666666,3375.0
2.1576875,6796.875
2.1775208333333333,3421.875
2.1790416666666665,6843.75
2.1988333333333334,3375.0
2.2186666666666666,0.0
2.3040833333333333,187.5
2.369458333333333,3281.25
2.41075,187.5
2.4322708333333334,609.375
2.4541666666666666,1875.0
2.4761875,3421.875
2.4968125,1828.125
2.4968333333333335,1875.0
2.517625,656.25
